level,session,exam_date,question_no,question_type,instruction,question_text,target,options,answer,answer_display
4급,110,2025-08-23,20,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,선생님은 밤늦도록 교무실에서 採點을 하고 계셨다.,採點,,채점,채점
4급,110,2025-08-23,21,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,우리는 창밖으로 보이는 멋진 경치에 感歎하였다.,感歎,,감탄,감탄
4급,110,2025-08-23,22,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그는 어물쩍거리며 슬며시 대답을 回避했다.,回避,,회피,회피
4급,110,2025-08-23,23,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그의 말 한마디 한마디마다 관객들의 爆笑가 쏟아졌다.,爆笑,,폭소,폭소
4급,110,2025-08-23,24,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,갑자기 변한 그의 모습에 適應이 잘 안된다.,適應,,적응,적응
4급,110,2025-08-23,25,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,다은이는 우직하고 勤勉하게 자기 몫을 해내었다.,勤勉,,근면,근면
4급,110,2025-08-23,26,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,이곳에 쓰레기를 매립하려면 관청의 承認을 얻어야 한다.,承認,,승인,승인
4급,110,2025-08-23,27,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,교장 선생님은 학생들의 무례한 행동에 憤怒하였다.,憤怒,,분노,분노
4급,110,2025-08-23,28,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,여름 방학을 맞아 준호는 남쪽으로 徒步 여행을 떠났다.,徒步,,도보,도보
4급,110,2025-08-23,29,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,시위 群衆 때문에 시내 교통이 완전히 마비되었다.,群衆,,군중,군중
4급,110,2025-08-23,30,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,나는 간식으로 닭고기나 鷄卵 반숙을 즐겨 먹는다.,鷄卵,,계란,계란
4급,110,2025-08-23,31,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,나는 통장의 殘額을 확인할 때마다 기분이 좋다.,殘額,,잔액,잔액
4급,110,2025-08-23,32,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그는 공중전화기에 銅錢을 넣고 다이얼을 눌렀다.,銅錢,,동전,동전
4급,110,2025-08-23,33,hunum,다음 漢字의 訓과 音을 쓰시오.,遇,遇,,만날 우,만날 우
4급,110,2025-08-23,34,hunum,다음 漢字의 訓과 音을 쓰시오.,討,討,,칠 토,칠 토
4급,110,2025-08-23,35,hunum,다음 漢字의 訓과 音을 쓰시오.,彈,彈,,탄알 탄,탄알 탄
4급,110,2025-08-23,36,hunum,다음 漢字의 訓과 音을 쓰시오.,座,座,,자리 좌,자리 좌
4급,110,2025-08-23,37,hunum,다음 漢字의 訓과 音을 쓰시오.,覺,覺,,깨달을 각,깨달을 각
4급,110,2025-08-23,38,hunum,다음 漢字의 訓과 音을 쓰시오.,遊,遊,,놀 유,놀 유
4급,110,2025-08-23,39,hunum,다음 漢字의 訓과 音을 쓰시오.,松,松,,소나무 송,소나무 송
4급,110,2025-08-23,40,hunum,다음 漢字의 訓과 音을 쓰시오.,納,納,,들일 납,들일 납
4급,110,2025-08-23,41,hunum,다음 漢字의 訓과 音을 쓰시오.,灰,灰,,재 회,재 회
4급,110,2025-08-23,42,hunum,다음 漢字의 訓과 音을 쓰시오.,傑,傑,,뛰어날 걸,뛰어날 걸
4급,110,2025-08-23,43,hunum,다음 漢字의 訓과 音을 쓰시오.,核,核,,씨 핵,씨 핵
4급,110,2025-08-23,44,hunum,다음 漢字의 訓과 音을 쓰시오.,趣,趣,,뜻 취,뜻 취
4급,110,2025-08-23,45,hunum,다음 漢字의 訓과 音을 쓰시오.,伏,伏,,엎드릴 복,엎드릴 복
4급,110,2025-08-23,46,hunum,다음 漢字의 訓과 音을 쓰시오.,擊,擊,,칠 격,칠 격
4급,110,2025-08-23,47,hunum,다음 漢字의 訓과 音을 쓰시오.,圍,圍,,에워쌀 위,에워쌀 위
4급,110,2025-08-23,48,hunum,다음 漢字의 訓과 音을 쓰시오.,羅,羅,,벌릴 라,벌릴 라
4급,110,2025-08-23,49,hunum,다음 漢字의 訓과 音을 쓰시오.,派,派,,갈래 파,갈래 파
4급,110,2025-08-23,50,hunum,다음 漢字의 訓과 音을 쓰시오.,移,移,,옮길 이,옮길 이
4급,110,2025-08-23,51,hunum,다음 漢字의 訓과 音을 쓰시오.,紀,紀,,벼리 기,벼리 기
4급,110,2025-08-23,52,hunum,다음 漢字의 訓과 音을 쓰시오.,乳,乳,,젖 유,젖 유
4급,110,2025-08-23,53,hunum,다음 漢字의 訓과 音을 쓰시오.,條,條,,가지 조,가지 조
4급,110,2025-08-23,54,hunum,다음 漢字의 訓과 音을 쓰시오.,蟲,蟲,,벌레 충,벌레 충
4급,110,2025-08-23,55,bushu,다음 漢字의 部首를 쓰시오.,疑,疑,,疋,疋
4급,110,2025-08-23,56,bushu,다음 漢字의 部首를 쓰시오.,變,變,,言,言
4급,110,2025-08-23,57,bushu,다음 漢字의 部首를 쓰시오.,香,香,,香,香
4급,110,2025-08-23,58,yakja,다음 漢字의 略字를 쓰시오.,卒,卒,,卆,卆
4급,110,2025-08-23,59,yakja,다음 漢字의 略字를 쓰시오.,團,團,,団,団
4급,110,2025-08-23,60,yakja,다음 漢字의 略字를 쓰시오.,獨,獨,,独,独
4급,110,2025-08-23,61,jangum,다음 漢字語 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 戰勢"", ""② 前世""]",①,①
4급,110,2025-08-23,62,jangum,다음 漢字語 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 湖水"", ""② 戶數""]",②,②
4급,110,2025-08-23,63,jangum,다음 漢字語 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 注意"", ""② 主義""]",①,①
4급,110,2025-08-23,64,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 (  ) 속에 적어 문장을 완성하시오.,이 골목은 사람들의 往(  )가 많아 복잡하다.,往,,來,來
4급,110,2025-08-23,65,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 (  ) 속에 적어 문장을 완성하시오.,선생님은 조회 때마다 (  )缺 상황을 조사하셨다.,缺,,出,出
4급,110,2025-08-23,66,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 (  ) 속에 적어 문장을 완성하시오.,그가 성실하다는 것은 自(  )가 공인하는 사실이다.,自,,他,他
4급,110,2025-08-23,67,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 (  ) 속에 적어 문장을 완성하시오.,최근에 많은 기업들이 광고에 시간과 (  )用을 지출하고 있다.,用,,費,費
4급,110,2025-08-23,68,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 (  ) 속에 적어 문장을 완성하시오.,그는 (  )端으로 이 회사에 들어와서 사장이 된 인물이다.,端,,末,末
4급,110,2025-08-23,69,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 (  ) 속에 적어 문장을 완성하시오.,사람마다 옷을 (  )擇하는 안목과 취향이 다르다.,擇,,選,選
4급,110,2025-08-23,70,dongeum,다음 (  ) 속 단어의 同音語를 주어진 뜻에 맞게 漢字로 쓰시오.,(金房) - 말하고 있는 시점보다 바로 조금 전에.,金房,,今方,今方
4급,110,2025-08-23,71,dongeum,다음 (  ) 속 단어의 同音語를 주어진 뜻에 맞게 漢字로 쓰시오.,(史庫) - 생각하고 궁리함.,史庫,,思考,思考
4급,110,2025-08-23,72,dongeum,다음 (  ) 속 단어의 同音語를 주어진 뜻에 맞게 漢字로 쓰시오.,(整地) - 움직이고 있던 것이 멎거나 그침.,整地,,停止,停止
4급,110,2025-08-23,73,uut_select,다음 漢字語의 뜻을 <보기>에서 찾아 그 번호를 쓰시오.,抗議,抗議,"[""① 항복할 뜻."", ""② 임금이 타는 가마나 수레."", ""③ 일이 없어 남는 시간."", ""④ 점점 줄어들어 다 없어짐."", ""⑤ 못마땅한 생각이나 반대의 뜻을 주장함."", ""⑥ 다 타서 없어짐.""]",⑤,⑤
4급,110,2025-08-23,74,uut_select,다음 漢字語의 뜻을 <보기>에서 찾아 그 번호를 쓰시오.,餘暇,餘暇,"[""① 항복할 뜻."", ""② 임금이 타는 가마나 수레."", ""③ 일이 없어 남는 시간."", ""④ 점점 줄어들어 다 없어짐."", ""⑤ 못마땅한 생각이나 반대의 뜻을 주장함."", ""⑥ 다 타서 없어짐.""]",③,③
4급,110,2025-08-23,75,uut_select,다음 漢字語의 뜻을 <보기>에서 찾아 그 번호를 쓰시오.,消盡,消盡,"[""① 항복할 뜻."", ""② 임금이 타는 가마나 수레."", ""③ 일이 없어 남는 시간."", ""④ 점점 줄어들어 다 없어짐."", ""⑤ 못마땅한 생각이나 반대의 뜻을 주장함."", ""⑥ 다 타서 없어짐.""]",④,④
4급,110,2025-08-23,76,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,會者(정)離 : 만난 자는 반드시 헤어짐.,會者(정)離,,定,定
4급,110,2025-08-23,77,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,孤立(무)援 : 고립되어 구원을 받을 데가 없음.,孤立(무)援,,無,無
4급,110,2025-08-23,78,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,忠言逆(이) : 충직한 말은 귀에 거슬림.,忠言逆(이),,耳,耳
4급,110,2025-08-23,79,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,(경)天愛人 : 하늘을 숭배하고 인간을 사랑함.,(경)天愛人,,敬,敬
4급,110,2025-08-23,80,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,送舊迎(신) : 묵은해를 보내고 새해를 맞음.,送舊迎(신),,新,新
4급,110,2025-08-23,81,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,그녀는 오는 손님 모두에게 친절을 보였다.,친절,,親切,親切
4급,110,2025-08-23,82,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,아버님 병환은 차도가 있으신지요?,병환,,病患,病患
4급,110,2025-08-23,83,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,물은 섭씨 100도까지 가열되기 전에는 끓지 않는다.,가열,,加熱,加熱
4급,110,2025-08-23,84,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,석유 파동으로 인하여 대부분의 물건값이 올랐다.,물건,,物件,物件
4급,110,2025-08-23,85,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,이 그림은 절묘한 색의 조화가 돋보이는 작품이다.,조화,,調和,調和
4급,110,2025-08-23,86,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,요즘 아빠들은 육아에 적극적으로 참여하고 있다.,육아,,育兒,育兒
4급,110,2025-08-23,87,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,이번 테니스 경기는 자매간의 대결로 사람들의 관심을 모았다.,대결,,對決,對決
4급,110,2025-08-23,88,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,막차를 알리는 안내 방송이 지하철 역사에서 들려온다.,안내,,案內,案內
4급,110,2025-08-23,89,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,나는 골짜기에 있는 정자에 올라 주변 경치를 감상하였다.,경치,,景致,景致
4급,110,2025-08-23,90,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,그들의 우정은 어린 시절 고향 마을에서부터 싹튼 것이다.,우정,,友情,友情
4급,110,2025-08-23,91,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,그는 국민 교육에 기여한 공로로 훈장을 받았다.,공로,,功勞,功勞
4급,110,2025-08-23,92,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,사람들의 축하와 축복 속에서 결혼식이 거행되었다.,축복,,祝福,祝福
4급,110,2025-08-23,93,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,우리 집은 이 층으로 된 양옥으로 이사를 갔다.,양옥,,洋屋,洋屋
4급,110,2025-08-23,94,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,영희는 교실 창문에서 교정을 물끄러미 바라보고 있다.,교정,,校庭,校庭
4급,110,2025-08-23,95,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,그는 동료들의 무관심과 냉대가 견디기 힘들다고 말했다.,냉대,,冷待,冷待
4급,110,2025-08-23,96,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,이 교재는 아이들의 사고력을 향상시키기 위해 만들어졌다.,교재,,敎材,敎材
4급,110,2025-08-23,97,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,우리 학교는 최근에 지어서 대단히 깨끗합니다.,최근,,最近,最近
4급,110,2025-08-23,98,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,순진한 동생을 골탕 먹이려는 철수의 계획은 실패로 끝났다.,실패,,失敗,失敗
4급,110,2025-08-23,99,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,우리 식당에서는 현지 직송한 활어만 취급합니다.,활어,,活魚,活魚
4급,110,2025-08-23,100,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,우리 동아리에서는 매달 양로원에 가서 봉사 활동을 한다.,봉사,,奉仕,奉仕
4급,109,2025-05-24,1,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,방탄차에서 내린 대통령은 철통같은 警護를 받았다.,警護,,경호,경호
4급,109,2025-05-24,2,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,로마는 復興의 절정기에 타락의 징후가 나타나기 시작했다.,復興,,부흥,부흥
4급,109,2025-05-24,3,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그가 전쟁터에서 부상을 입어 병원으로 後送되었다.,後送,,후송,후송
4급,109,2025-05-24,4,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,피고인 측은 지금까지의 判例를 인정하지 않겠다는 주장을 펼쳤다.,判例,,판례,판례
4급,109,2025-05-24,5,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,현충일 기념식이 嚴肅하게 거행되었다.,嚴肅,,엄숙,엄숙
4급,109,2025-05-24,6,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,선생님의 고별사에 座中은 울음바다가 되었다.,座中,,좌중,좌중
4급,109,2025-05-24,7,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그 야영장에는 위생 施設이 잘 갖춰져 있었다.,施設,,시설,시설
4급,109,2025-05-24,8,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,나는 원하는 정보를 찾기 위해 인터넷 資料를 자주 활용한다.,資料,,자료,자료
4급,109,2025-05-24,9,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,독재자의 만행에 屈從하지 않겠다는 시민들이 광장으로 모여들었다.,屈從,,굴종,굴종
4급,109,2025-05-24,10,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,미국이 交易 대상국을 대상으로 높은 관세를 매겼다.,交易,,교역,교역
4급,109,2025-05-24,11,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그들은 일정한 居處도 없이 떠돌아다녔다.,居處,,거처,거처
4급,109,2025-05-24,12,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,나는 전공과목으로 물리학을 受講하였다.,受講,,수강,수강
4급,109,2025-05-24,13,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,박 탐정은 범행의 동기를 밝힐 證左들을 살펴보았다.,證左,,증좌,증좌
4급,109,2025-05-24,14,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,새로운 상품 개발을 위해 디자인팀과 홍보팀이 討論에 들어갔다.,討論,,토론,토론
4급,109,2025-05-24,15,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,원님의 덕행에 대해 고을 사람들의 稱頌이 자자했다.,稱頌,,칭송,칭송
4급,109,2025-05-24,16,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,나무를 자르니 그 斷面에 가지런한 나이테가 나타났다.,斷面,,단면,단면
4급,109,2025-05-24,17,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,우리 군은 확고한 安保 태세를 갖추고 적의 도발에 대비하고 있다.,安保,,안보,안보
4급,109,2025-05-24,18,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,고대 기사 계급은 농민들을 보호하는 동시에 領地의 실질적인 통치자였다.,領地,,영지,영지
4급,109,2025-05-24,19,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,부장은 이번 사업을 진행할 유능한 사원 다섯 명을 差出하였다.,差出,,차출,차출
4급,109,2025-05-24,20,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,도공은 용기를 굽는 비법을 제자에게 專修하였다.,專修,,전수,전수
4급,109,2025-05-24,21,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,대부분의 軍納 물자는 면세인 경우가 많다.,軍納,,군납,군납
4급,109,2025-05-24,22,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,소설의 構成 방식을 살펴보면 작가의 의도를 파악하기 쉽다.,構成,,구성,구성
4급,109,2025-05-24,23,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,단체 생활에는 여러 가지 행동의 制約이 따르기 마련이다.,制約,,제약,제약
4급,109,2025-05-24,24,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,멋을 내기 위해 청바지를 脫色해 입는 젊은이들도 있다.,脫色,,탈색,탈색
4급,109,2025-05-24,25,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,그는 混亂한 정국을 틈타 재집권을 도모하였다.,混亂,,혼란,혼란
4급,109,2025-05-24,26,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,우리 소대는 적군의 動態를 살피는 임무를 맡았다.,動態,,동태,동태
4급,109,2025-05-24,27,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,산골에서 자란 그녀가 어느덧 가요계에서 屬望받는 가수로 성장하였다.,屬望,,촉망,촉망
4급,109,2025-05-24,28,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,가족이 모두 거실에 모여 월드컵 중계를 視聽하였다.,視聽,,시청,시청
4급,109,2025-05-24,29,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,달력이 없던 고대에는 별자리로 계절을 推測했다.,推測,,추측,추측
4급,109,2025-05-24,30,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,인간은 바이러스를 肉眼으로는 볼 수 없다.,肉眼,,육안,육안
4급,109,2025-05-24,31,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,심장은 收縮과 팽창을 반복하며 몸 전체로 혈액을 공급한다.,收縮,,수축,수축
4급,109,2025-05-24,32,dokum,다음 밑줄 친 漢字語의 讀音을 쓰시오.,기자단은 그를 이달의 선수로 選定하였다.,選定,,선정,선정
4급,109,2025-05-24,33,hunum,다음 漢字의 訓과 音을 쓰시오.,殘,殘,,남을 잔,남을 잔
4급,109,2025-05-24,34,hunum,다음 漢字의 訓과 音을 쓰시오.,糧,糧,,양식 량,양식 량
4급,109,2025-05-24,35,hunum,다음 漢字의 訓과 音을 쓰시오.,盡,盡,,다할 진,다할 진
4급,109,2025-05-24,36,hunum,다음 漢字의 訓과 音을 쓰시오.,寄,寄,,부칠 기,부칠 기
4급,109,2025-05-24,37,hunum,다음 漢字의 訓과 音을 쓰시오.,務,務,,힘쓸 무,힘쓸 무
4급,109,2025-05-24,38,hunum,다음 漢字의 訓과 音을 쓰시오.,歎,歎,,탄식할 탄,탄식할 탄
4급,109,2025-05-24,39,hunum,다음 漢字의 訓과 音을 쓰시오.,刑,刑,,형벌 형,형벌 형
4급,109,2025-05-24,40,hunum,다음 漢字의 訓과 音을 쓰시오.,接,接,,이을 접,이을 접
4급,109,2025-05-24,41,hunum,다음 漢字의 訓과 音을 쓰시오.,讚,讚,,기릴 찬,기릴 찬
4급,109,2025-05-24,42,hunum,다음 漢字의 訓과 音을 쓰시오.,悲,悲,,슬플 비,슬플 비
4급,109,2025-05-24,43,hunum,다음 漢字의 訓과 音을 쓰시오.,泉,泉,,샘 천,샘 천
4급,109,2025-05-24,44,hunum,다음 漢字의 訓과 音을 쓰시오.,邊,邊,,가 변,가 변
4급,109,2025-05-24,45,hunum,다음 漢字의 訓과 音을 쓰시오.,層,層,,층 층,층 층
4급,109,2025-05-24,46,hunum,다음 漢字의 訓과 音을 쓰시오.,狀,狀,,형상 상,형상 상
4급,109,2025-05-24,47,hunum,다음 漢字의 訓과 音을 쓰시오.,儉,儉,,검소할 검,검소할 검
4급,109,2025-05-24,48,hunum,다음 漢字의 訓과 音을 쓰시오.,樣,樣,,모양 양,모양 양
4급,109,2025-05-24,49,hunum,다음 漢字의 訓과 音을 쓰시오.,鬪,鬪,,싸움 투,싸움 투
4급,109,2025-05-24,50,hunum,다음 漢字의 訓과 音을 쓰시오.,驚,驚,,놀랄 경,놀랄 경
4급,109,2025-05-24,51,hunum,다음 漢字의 訓과 音을 쓰시오.,罰,罰,,벌할 벌,벌할 벌
4급,109,2025-05-24,52,hunum,다음 漢字의 訓과 音을 쓰시오.,俗,俗,,풍속 속,풍속 속
4급,109,2025-05-24,53,hunum,다음 漢字의 訓과 音을 쓰시오.,或,或,,혹 혹,혹 혹
4급,109,2025-05-24,54,hunum,다음 漢字의 訓과 音을 쓰시오.,甲,甲,,갑옷 갑,갑옷 갑
4급,109,2025-05-24,55,bushu,다음 漢字의 部首를 쓰시오.,營,營,,火,火
4급,109,2025-05-24,56,bushu,다음 漢字의 部首를 쓰시오.,智,智,,日,日
4급,109,2025-05-24,57,bushu,다음 漢字의 部首를 쓰시오.,氏,氏,,氏,氏
4급,109,2025-05-24,58,yakja,다음 漢字의 略字를 쓰시오.,實,實,,実,実
4급,109,2025-05-24,59,yakja,다음 漢字의 略字를 쓰시오.,賣,賣,,売,売
4급,109,2025-05-24,60,yakja,다음 漢字의 略字를 쓰시오.,寫,寫,,写,写
4급,109,2025-05-24,61,jangum,다음 漢字語 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 小食"", ""② 消息""]",①,①
4급,109,2025-05-24,62,jangum,다음 漢字語 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 正道"", ""② 程度""]",①,①
4급,109,2025-05-24,63,jangum,다음 漢字語 중 첫소리가 長音인 것을 가려 그 번호를 쓰시오.,,,"[""① 醫師"", ""② 意思""]",②,②
4급,109,2025-05-24,64,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 (  ) 속에 적어 문장을 완성하시오.,새로운 법률의 개정에 관하여 與(  ) 국회의원들이 논의하였다.,與,,野,野
4급,109,2025-05-24,65,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 (  ) 속에 적어 문장을 완성하시오.,이 문제에 대해서는 선생님들의 투표로 (  )否를 결정하기로 했다.,否,,可,可
4급,109,2025-05-24,66,banui,다음 漢字와 뜻이 반대(또는 상대)되는 漢字를 (  ) 속에 적어 문장을 완성하시오.,사장은 이해와 得(  )을 따져 본 후 이 사업의 진행 여부를 결정하기로 했다.,得,,失,失
4급,109,2025-05-24,67,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 (  ) 속에 적어 문장을 완성하시오.,그녀는 불교 문화재에 (  )達한 학예사라 불상이라면 모르는 것이 없다.,達,,通,通
4급,109,2025-05-24,68,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 (  ) 속에 적어 문장을 완성하시오.,그녀는 이번 부녀회장 선거에 單(  )으로 출마하였다.,單,,獨,獨
4급,109,2025-05-24,69,yui,다음 漢字와 뜻이 같거나 비슷한 漢字를 (  ) 속에 적어 문장을 완성하시오.,개는 (  )覺 기관 중 후각과 청각이 잘 발달한 동물이다.,覺,,感,感
4급,109,2025-05-24,70,dongeum,다음 (  ) 속 단어의 同音語를 주어진 뜻에 맞게 漢字로 쓰시오.,(深省) - 타고난 마음씨.,深省,,心性,心性
4급,109,2025-05-24,71,dongeum,다음 (  ) 속 단어의 同音語를 주어진 뜻에 맞게 漢字로 쓰시오.,(煙草) - 새해의 첫머리.,煙草,,年初,年初
4급,109,2025-05-24,72,dongeum,다음 (  ) 속 단어의 同音語를 주어진 뜻에 맞게 漢字로 쓰시오.,(勇健) - 해야할 일.,勇健,,用件,用件
4급,109,2025-05-24,73,uut_select,다음 漢字語의 뜻을 <보기>에서 찾아 그 번호를 쓰시오.,輪形,輪形,"[""① 일정한 형체를 갖춘 모든 물건."", ""② 흉악한 도적."", ""③ 뛰어난 물건이나 사람."", ""④ 잘못한 사람을 나무람."", ""⑤ 바퀴처럼 둥근 모양."", ""⑥ 논리 정연한 형식.""]",⑤,⑤
4급,109,2025-05-24,74,uut_select,다음 漢字語의 뜻을 <보기>에서 찾아 그 번호를 쓰시오.,凶賊,凶賊,"[""① 일정한 형체를 갖춘 모든 물건."", ""② 흉악한 도적."", ""③ 뛰어난 물건이나 사람."", ""④ 잘못한 사람을 나무람."", ""⑤ 바퀴처럼 둥근 모양."", ""⑥ 논리 정연한 형식.""]",②,②
4급,109,2025-05-24,75,uut_select,다음 漢字語의 뜻을 <보기>에서 찾아 그 번호를 쓰시오.,傑物,傑物,"[""① 일정한 형체를 갖춘 모든 물건."", ""② 흉악한 도적."", ""③ 뛰어난 물건이나 사람."", ""④ 잘못한 사람을 나무람."", ""⑤ 바퀴처럼 둥근 모양."", ""⑥ 논리 정연한 형식.""]",③,③
4급,109,2025-05-24,76,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,走(마)看山 : 말을 타고 달리며 산천을 구경함.,走(마)看山,,馬,馬
4급,109,2025-05-24,77,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,鷄卵(유)骨 : 달걀에도 뼈가 있음.,鷄卵(유)骨,,有,有
4급,109,2025-05-24,78,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,適(재)適所 : 알맞은 인재를 알맞은 자리에 씀.,適(재)適所,,材,材
4급,109,2025-05-24,79,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,"離合(집)散 : 헤어지고, 합치고, 모이고, 흩어짐.",離合(집)散,,集,集
4급,109,2025-05-24,80,seong-eo,다음 ( ) 안에 해당하는 漢字를 적어 성어를 완성하시오.,過大評(가) : 실제보다 지나치게 높이 평가함.,過大評(가),,價,價
4급,109,2025-05-24,81,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,노란색은 초록색과 대비되는 색이다.,대비,,對比,對比
4급,109,2025-05-24,82,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,청중이 모두 착석하자 강연자의 연설이 시작되었다.,착석,,着席,着席
4급,109,2025-05-24,83,hanjaeo_write,다음 각 문장의 밑줄 친 漢字語를 漢字로 쓰시오.,그 사람이 우리에게 세미나실을 안내해 주었다.,안내,,案內,案內
